date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:49:29	5308/5308	URF---	200	added ('OK%20(cached)')	application/woff2		https://cdn.zyrosite.com/u1/google-fonts/font-file?family=Inter:wght@400&subset=greek-ext&display=swap	/home/jcminarro/websites/Grupo%20Alfa/cdn.zyrosite.com/u1/google-fonts/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuLyfAZNhiJ-Ek-_EeAmM3b60.woff2	(from https://cdn.zyrosite.com/u1/google-fonts/font-faces?family=Krona+One:wght@400&family=Jost:wght@300;400;700&family=Inter:wght@400;500&family=Open+Sans:wght@400;500&display=swap)
11:49:30	10420/10420	URF---	200	added ('OK%20(cached)')	application/woff2		https://cdn.zyrosite.com/u1/google-fonts/font-file?family=Inter:wght@500&subset=cyrillic-ext&display=swap	/home/jcminarro/websites/Grupo%20Alfa/cdn.zyrosite.com/u1/google-fonts/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuI6fAZJhiJ-Ek-_EeAmM48e4.woff2	(from https://cdn.zyrosite.com/u1/google-fonts/font-faces?family=Krona+One:wght@400&family=Jost:wght@300;400;700&family=Inter:wght@400;500&family=Open+Sans:wght@400;500&display=swap)
11:49:32	4220/4220	URF---	200	added ('OK%20(cached)')	application/woff2		https://cdn.zyrosite.com/u1/google-fonts/font-file?family=Jost:wght@300&subset=cyrillic&display=swap	/home/jcminarro/websites/Grupo%20Alfa/cdn.zyrosite.com/u1/google-fonts/92zPtBhPNqw79Ij1E865zBUv7mz9JTVFNIgun_HKOEp-Cw468a.woff2	(from https://cdn.zyrosite.com/u1/google-fonts/font-faces?family=Krona+One:wght@400&family=Jost:wght@300;400;700&family=Inter:wght@400;500&family=Open+Sans:wght@400;500&display=swap)
11:49:36	194237/-1	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Dec%202025%2022:27:28%20GMT	https://grupoalfa.net/local-comercial	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/local-comercial.html	(from https://grupoalfa.net/proyectos)
11:49:39	193410/-1	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Dec%202025%2022:27:28%20GMT	https://grupoalfa.net/alquiler-por-habitaciones	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/alquiler-por-habitaciones.html	(from https://grupoalfa.net/proyectos)
11:50:11	12883/12883	URF---	200	added ('OK%20(cached)')	image/png		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=375,fit=crop/mp8qDEy2Q3treMXb/rentabilidad-m2WEBoMO0KIjNebl.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=375,fit=crop/mp8qDEy2Q3treMXb/rentabilidad-m2WEBoMO0KIjNebl.png	(from https://grupoalfa.net/inversores)
11:50:19	15167/15167	URF---	200	added ('OK%20(cached)')	image/png		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=375,fit=crop/mp8qDEy2Q3treMXb/edificio-YX4x1WW477Irx3p5.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=375,fit=crop/mp8qDEy2Q3treMXb/edificio-YX4x1WW477Irx3p5.png	(from https://grupoalfa.net/inversores)
11:50:32	17538/17538	URF---	200	added ('OK%20(cached)')	image/jpeg		https://images.unsplash.com/photo-1697787146281-f6d4d555c445?auto=format&fit=crop&w=235&h=469	/home/jcminarro/websites/Grupo%20Alfa/images.unsplash.com/photo-1697787146281-f6d4d555c44522f5.jpg	(from https://grupoalfa.net/alfa-hunters)
11:50:35	192732/-1	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Dec%202025%2022:27:28%20GMT	https://grupoalfa.net/flip-house	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/flip-house.html	(from https://grupoalfa.net/proyectos)
11:51:06	10244/10244	URF---	200	added ('OK%20(cached)')	image/jpeg		https://images.unsplash.com/photo-1697787146281-f6d4d555c445?auto=format&fit=crop&w=158&h=273	/home/jcminarro/websites/Grupo%20Alfa/images.unsplash.com/photo-1697787146281-f6d4d555c4457beb.jpg	(from https://grupoalfa.net/alfa-hunters)
11:51:34	49817/49817	URF---	200	added ('OK%20(cached)')	image/png		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=381,fit=crop/mp8qDEy2Q3treMXb/1-ewvqFwAl8CLmoDkA.PNG	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=381,fit=crop/mp8qDEy2Q3treMXb/1-ewvqFwAl8CLmoDkA.png	(from https://grupoalfa.net/flip-art)
11:51:42	15749/15749	URF---	200	added ('OK%20(cached)')	image/png		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=182,fit=crop/mp8qDEy2Q3treMXb/1-ewvqFwAl8CLmoDkA.PNG	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=182,fit=crop/mp8qDEy2Q3treMXb/1-ewvqFwAl8CLmoDkA.png	(from https://grupoalfa.net/flip-art)
11:52:07	73219/73219	URF---	200	added ('OK%20(cached)')	image/png		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=360,fit=crop/mp8qDEy2Q3treMXb/2-WzNKhw4LAUsBRbIV.PNG	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=360,fit=crop/mp8qDEy2Q3treMXb/2-WzNKhw4LAUsBRbIV.png	(from https://grupoalfa.net/flip-art)
11:52:31	22293/22293	URF---	200	added ('OK%20(cached)')	image/png		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=177,fit=crop/mp8qDEy2Q3treMXb/2-WzNKhw4LAUsBRbIV.PNG	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=177,fit=crop/mp8qDEy2Q3treMXb/2-WzNKhw4LAUsBRbIV.png	(from https://grupoalfa.net/flip-art)
11:52:55	12006/12006	URF---	200	added ('OK%20(cached)')	image/png		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=274,fit=crop/mp8qDEy2Q3treMXb/logo-grupo-alfa-texto-blanco-e3qvGVvZFnhF9AGz.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=274,fit=crop/mp8qDEy2Q3treMXb/logo-grupo-alfa-texto-blanco-e3qvGVvZFnhF9AGz.png	(from https://grupoalfa.net/flip-art)
11:52:57	9143/9143	URF---	200	added ('OK%20(cached)')	image/png		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=274,fit=crop/mp8qDEy2Q3treMXb/logo-grupo-alfa-horizontal-montado-blanco-lhGvXrpDul9kdik1.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=274,fit=crop/mp8qDEy2Q3treMXb/logo-grupo-alfa-horizontal-montado-blanco-lhGvXrpDul9kdik1.png	(from https://grupoalfa.net/flip-art)
11:53:20	79861/79861	URF---	200	added ('OK%20(cached)')	image/png		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=368,fit=crop/mp8qDEy2Q3treMXb/3-nlzn94e8E4VORl8R.PNG	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=368,fit=crop/mp8qDEy2Q3treMXb/3-nlzn94e8E4VORl8R.png	(from https://grupoalfa.net/lujo-rent)
11:53:46	23379/23379	URF---	200	added ('OK%20(cached)')	image/png		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=182,fit=crop/mp8qDEy2Q3treMXb/3-nlzn94e8E4VORl8R.PNG	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=182,fit=crop/mp8qDEy2Q3treMXb/3-nlzn94e8E4VORl8R.png	(from https://grupoalfa.net/lujo-rent)
11:53:48	193298/-1	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Dec%202025%2022:27:28%20GMT	https://grupoalfa.net/chalet-dividido	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/chalet-dividido.html	(from https://grupoalfa.net/proyectos)
11:54:13	57375/57375	URF---	200	added ('OK%20(cached)')	image/png		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=523,fit=crop/mp8qDEy2Q3treMXb/6-xagwOQuvpmdAZmfW.PNG	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=523,fit=crop/mp8qDEy2Q3treMXb/6-xagwOQuvpmdAZmfW.png	(from https://grupoalfa.net/seguros)
11:54:16	24346/24346	URF---	200	added ('OK%20(cached)')	image/png		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=259,fit=crop/mp8qDEy2Q3treMXb/6-xagwOQuvpmdAZmfW.PNG	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=259,fit=crop/mp8qDEy2Q3treMXb/6-xagwOQuvpmdAZmfW.png	(from https://grupoalfa.net/seguros)
11:54:38	43122/43122	URF---	200	added ('OK%20(cached)')	image/png		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=483,fit=crop/mp8qDEy2Q3treMXb/7-ucrml6fvi2VS6Vcd.PNG	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=483,fit=crop/mp8qDEy2Q3treMXb/7-ucrml6fvi2VS6Vcd.png	(from https://grupoalfa.net/seguros)
11:55:16	28258/28258	URF---	200	added ('OK%20(cached)')	image/png		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=326,fit=crop/mp8qDEy2Q3treMXb/4-fX4hT5o78Rq3WPtf.PNG	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=326,fit=crop/mp8qDEy2Q3treMXb/4-fX4hT5o78Rq3WPtf.png	(from https://grupoalfa.net/alfa-clean)
11:55:39	55238/55238	URF---	200	added ('OK%20(cached)')	image/jpeg		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=517,fit=crop/mp8qDEy2Q3treMXb/generated-image-august-29-2025---12_37pm-m7VDLx85LDHKMK0O.jpeg	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=517,fit=crop/mp8qDEy2Q3treMXb/generated-image-august-29-2025---12_37pm-m7VDLx85LDHKMK0O.jpg	(from https://grupoalfa.net/local-comercial)
11:55:41	19281/19281	URF---	200	added ('OK%20(cached)')	image/jpeg		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=333,fit=crop/mp8qDEy2Q3treMXb/generated-image-august-29-2025---12_37pm-m7VDLx85LDHKMK0O.jpeg	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=333,fit=crop/mp8qDEy2Q3treMXb/generated-image-august-29-2025---12_37pm-m7VDLx85LDHKMK0O.jpg	(from https://grupoalfa.net/local-comercial)
11:56:04	52112/52112	URF---	200	added ('OK%20(cached)')	image/jpeg		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=570,fit=crop/mp8qDEy2Q3treMXb/generated-image-august-29-2025---12_27pm-mjE4yeDx8ktgk7ZK.jpeg	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=570,fit=crop/mp8qDEy2Q3treMXb/generated-image-august-29-2025---12_27pm-mjE4yeDx8ktgk7ZK.jpg	(from https://grupoalfa.net/local-comercial)
11:56:43	57994/57994	URF---	200	added ('OK%20(cached)')	image/jpeg		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=517,fit=crop/mp8qDEy2Q3treMXb/generated-image-august-29-2025---6_40pm-mP439j4E2kSnjOLm.jpeg	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=517,fit=crop/mp8qDEy2Q3treMXb/generated-image-august-29-2025---6_40pm-mP439j4E2kSnjOLm.jpg	(from https://grupoalfa.net/alquiler-por-habitaciones)
11:57:08	23896/23896	URF---	200	added ('OK%20(cached)')	image/jpeg		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=373,fit=crop/mp8qDEy2Q3treMXb/generated-image-august-29-2025---6_40pm-mP439j4E2kSnjOLm.jpeg	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=373,fit=crop/mp8qDEy2Q3treMXb/generated-image-august-29-2025---6_40pm-mP439j4E2kSnjOLm.jpg	(from https://grupoalfa.net/alquiler-por-habitaciones)
11:57:10	45298/45298	URF---	200	added ('OK%20(cached)')	image/jpeg		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=517,fit=crop/mp8qDEy2Q3treMXb/generated-image-august-29-2025---6_41pm-YbN4GKNjOKHvXe4D.jpeg	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=517,fit=crop/mp8qDEy2Q3treMXb/generated-image-august-29-2025---6_41pm-YbN4GKNjOKHvXe4D.jpg	(from https://grupoalfa.net/alquiler-por-habitaciones)
11:57:33	18965/18965	URF---	200	added ('OK%20(cached)')	image/jpeg		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=373,fit=crop/mp8qDEy2Q3treMXb/generated-image-august-29-2025---6_41pm-YbN4GKNjOKHvXe4D.jpeg	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=373,fit=crop/mp8qDEy2Q3treMXb/generated-image-august-29-2025---6_41pm-YbN4GKNjOKHvXe4D.jpg	(from https://grupoalfa.net/alquiler-por-habitaciones)
11:58:10	53141/53141	URF---	200	added ('OK%20(cached)')	image/jpeg		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=570,fit=crop/mp8qDEy2Q3treMXb/generated-image-august-29-2025---7_16pm-1-YyvDnNOae2ta6Vzl.jpeg	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=570,fit=crop/mp8qDEy2Q3treMXb/generated-image-august-29-2025---7_16pm-1-YyvDnNOae2ta6Vzl.jpg	(from https://grupoalfa.net/mini-estudios)
11:58:25	78280/78280	URF---	200	added ('OK%20(cached)')	image/jpeg		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=517,fit=crop/mp8qDEy2Q3treMXb/whatsapp-image-2025-08-01-at-17.09.16-1-dWxOKaGGOOCNNWnM.jpeg	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=517,fit=crop/mp8qDEy2Q3treMXb/whatsapp-image-2025-08-01-at-17.09.16-1-dWxOKaGGOOCNNWnM.jpg	(from https://grupoalfa.net/flip-house)
11:58:32	34546/34546	URF---	200	added ('OK%20(cached)')	image/jpeg		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=570,fit=crop/mp8qDEy2Q3treMXb/generated-image-august-29-2025---7_17pm-AoP4lO8ZQ5IpBBzE.jpeg	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=570,fit=crop/mp8qDEy2Q3treMXb/generated-image-august-29-2025---7_17pm-AoP4lO8ZQ5IpBBzE.jpg	(from https://grupoalfa.net/mini-estudios)
11:58:47	15715/15715	URF---	200	added ('OK%20(cached)')	image/jpeg		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=373,fit=crop/mp8qDEy2Q3treMXb/whatsapp-image-2025-08-01-at-17.09.16-2-YanJVD3KwzTayzBp.jpeg	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=373,fit=crop/mp8qDEy2Q3treMXb/whatsapp-image-2025-08-01-at-17.09.16-2-YanJVD3KwzTayzBp.jpg	(from https://grupoalfa.net/flip-house)
11:59:28	16505/16505	URF---	200	added ('OK%20(cached)')	image/jpeg		https://images.unsplash.com/photo-1560518883-ce09059eeffa?auto=format&fit=crop&w=319&h=213	/home/jcminarro/websites/Grupo%20Alfa/images.unsplash.com/photo-1560518883-ce09059eeffa39f3.jpg	(from https://grupoalfa.net/inversores)
11:59:53	62582/62582	URF---	200	added ('OK%20(cached)')	image/jpeg		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=570,fit=crop/mp8qDEy2Q3treMXb/generated-image-august-29-2025---7_01pm-Yan0b418WXuERBa1.jpeg	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=570,fit=crop/mp8qDEy2Q3treMXb/generated-image-august-29-2025---7_01pm-Yan0b418WXuERBa1.jpg	(from https://grupoalfa.net/division-apartamentos)
12:00:02	22564/22564	URF---	200	added ('OK%20(cached)')	image/jpeg		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=367,fit=crop/mp8qDEy2Q3treMXb/generated-image-august-29-2025---7_01pm-Yan0b418WXuERBa1.jpeg	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=367,fit=crop/mp8qDEy2Q3treMXb/generated-image-august-29-2025---7_01pm-Yan0b418WXuERBa1.jpg	(from https://grupoalfa.net/division-apartamentos)
12:00:18	48011/48011	URF---	200	added ('OK%20(cached)')	image/jpeg		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=517,fit=crop/mp8qDEy2Q3treMXb/generated-image-september-02-2025---6_51pm-1-mePgNzgkgJcpM5Me.jpeg	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=517,fit=crop/mp8qDEy2Q3treMXb/generated-image-september-02-2025---6_51pm-1-mePgNzgkgJcpM5Me.jpg	(from https://grupoalfa.net/chalet-dividido)
12:00:48	22615/22615	URF---	200	added ('OK%20(cached)')	image/jpeg		https://images.unsplash.com/photo-1454165804606-c3d57bc86b40?auto=format&fit=crop&w=329&h=219	/home/jcminarro/websites/Grupo%20Alfa/images.unsplash.com/photo-1454165804606-c3d57bc86b40aadb.jpg	(from https://grupoalfa.net/inversores)
12:00:54	3393/3393	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	etag:W/%2265e73089-1b7c%22	https://grupoalfa.net/%22	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/_	(from https://grupoalfa.net/alfa-hunters)
12:01:51	20535/20535	URF---	200	added ('OK%20(cached)')	image/jpeg		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=373,fit=crop/mp8qDEy2Q3treMXb/generated-image-september-02-2025---6_51pm-1-mePgNzgkgJcpM5Me.jpeg	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=373,fit=crop/mp8qDEy2Q3treMXb/generated-image-september-02-2025---6_51pm-1-mePgNzgkgJcpM5Me.jpg	(from https://grupoalfa.net/chalet-dividido)
12:01:59	38988/38988	URF---	200	added ('OK%20(cached)')	image/jpeg		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=517,fit=crop/mp8qDEy2Q3treMXb/generated-image-september-02-2025---6_38pm-A3QlWRPaRnUVJ4rD.jpeg	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=517,fit=crop/mp8qDEy2Q3treMXb/generated-image-september-02-2025---6_38pm-A3QlWRPaRnUVJ4rD.jpg	(from https://grupoalfa.net/chalet-dividido)
12:02:13	16447/16447	URF---	200	added ('OK%20(cached)')	image/jpeg		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=373,fit=crop/mp8qDEy2Q3treMXb/generated-image-september-02-2025---6_38pm-A3QlWRPaRnUVJ4rD.jpeg	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=373,fit=crop/mp8qDEy2Q3treMXb/generated-image-september-02-2025---6_38pm-A3QlWRPaRnUVJ4rD.jpg	(from https://grupoalfa.net/chalet-dividido)
12:02:47	41835/41835	URF---	200	added ('OK%20(cached)')	image/jpeg		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=517,fit=crop/mp8qDEy2Q3treMXb/generated-image-august-29-2025---7_35pm-m7VDLnWl4vUyPNkJ.jpeg	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=517,fit=crop/mp8qDEy2Q3treMXb/generated-image-august-29-2025---7_35pm-m7VDLnWl4vUyPNkJ.jpg	(from https://grupoalfa.net/duplex-turistico)
12:03:04	26392/26392	URF---	200	added ('OK%20(cached)')	image/jpeg		https://images.unsplash.com/photo-1545184180-25d471fe75eb?auto=format&fit=crop&w=247&h=469	/home/jcminarro/websites/Grupo%20Alfa/images.unsplash.com/photo-1545184180-25d471fe75eb31b6.jpg	(from https://grupoalfa.net/alfa-hunters)
12:03:24	47689/47689	URF---	200	added ('OK%20(cached)')	image/jpeg		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=517,fit=crop/mp8qDEy2Q3treMXb/generated-image-august-29-2025---7_37pm-mjE4yrjRGGIyz5qo.jpeg	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=517,fit=crop/mp8qDEy2Q3treMXb/generated-image-august-29-2025---7_37pm-mjE4yrjRGGIyz5qo.jpg	(from https://grupoalfa.net/duplex-turistico)
12:03:29	305374/305374	---MCZ	200	added ('OK')	text/css	etag:W/%2203916478bde9f431ff1f3c67e5632d28%22	https://grupoalfa.net/_astro-1765492035504/_slug_.CVuZhMTm.css	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/_astro-1765492035504/_slug_.CVuZhMTm.css	(from https://grupoalfa.net/)
12:03:35	217/217	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2028%20Jan%202026%2011:03:29%20GMT	https://grupoalfa.net/vivienda-turistica	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/vivienda-turistica	(from https://grupoalfa.net/proyectos)
12:03:39	48598/48598	URF---	200	added ('OK%20(cached)')	image/jpeg		https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=517,fit=crop/mp8qDEy2Q3treMXb/generated-image-august-29-2025---6_44pm-m2WqjvMOwMUE64Qb.jpeg	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=768,h=517,fit=crop/mp8qDEy2Q3treMXb/generated-image-august-29-2025---6_44pm-m2WqjvMOwMUE64Qb.jpg	(from https://grupoalfa.net/vivienda-turistica)
12:03:39	193306/193306	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Dec%202025%2022:27:28%20GMT	https://grupoalfa.net/vivienda-turistica	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/vivienda-turistica	(from https://grupoalfa.net/vivienda-turistica)
